Date,Open,High,Low,Close,Adj Close,Volume
2017-09-25,154.370377,154.370377,149.629623,151.318512,147.186356,54016
2017-09-26,152.088882,153.318512,150.948151,151.851852,147.705139,33149
2017-09-27,152.622223,155.007401,149.629623,150.607407,146.494659,50132
2017-09-28,150.814819,162.074081,149.940735,151.674072,147.532196,476148
2017-09-29,153.422226,153.481476,147.866669,151.274078,147.143143,190296
2017-10-03,151.111115,155.007401,150.385178,152.844437,148.670593,52592
2017-10-04,151.288895,153.007401,151.111115,151.466660,147.330475,18380
2017-10-05,151.170364,154.074081,150.281479,152.992599,148.814743,31471
2017-10-06,153.496292,155.407410,151.496292,153.703705,149.506409,41016
2017-10-09,151.777771,157.037033,151.437042,155.081482,150.846573,46602
2017-10-10,153.644440,155.540741,151.807404,152.385178,148.223892,34023
2017-10-11,151.214813,153.629623,150.518524,151.140747,147.013443,16162
2017-10-12,149.925919,152.533340,147.259262,148.755554,144.693375,37114
2017-10-13,148.148148,149.511108,145.777771,147.555557,143.526154,115131
2017-10-16,147.555557,151.051849,147.288895,148.074081,144.030533,38856
2017-10-17,148.074081,150.977783,148.074081,150.000000,145.903839,19119
2017-10-18,148.770370,149.199997,146.340744,147.600006,143.569397,33483
2017-10-19,146.666672,149.333328,145.777771,146.399994,142.402145,4971
2017-10-23,147.851852,147.851852,146.014816,146.533340,142.531876,38647
2017-10-24,147.259262,147.837036,146.370377,146.874069,142.863297,24262
2017-10-25,147.555557,149.111115,145.777771,146.385178,142.387741,30729
2017-10-26,148.148148,148.148148,145.540741,146.399994,142.402145,53426
2017-10-27,145.481476,153.481476,145.481476,149.629623,145.543610,69687
2017-10-30,151.407410,151.407410,146.696289,148.414810,144.361938,86359
2017-10-31,147.259262,149.925919,147.259262,149.096298,145.024826,21637
2017-11-01,149.837036,151.955551,148.296295,151.288895,147.157562,39916
2017-11-02,151.407410,151.837036,148.296295,148.474075,144.419601,34674
2017-11-03,148.177780,152.859253,148.177780,150.444443,146.336166,35238
2017-11-06,151.333328,161.481476,149.659256,151.881485,147.733948,680335
2017-11-07,156.711105,160.888885,150.266663,152.370377,148.209488,304300
2017-11-08,153.125931,156.725922,148.740738,149.377777,145.298630,104263
2017-11-09,149.925919,151.111115,146.074081,147.925919,143.886398,154163
2017-11-10,146.118515,149.540741,146.118515,148.399994,144.347534,35005
2017-11-13,150.814819,150.814819,146.074081,146.785187,142.776825,21940
2017-11-14,146.962967,150.533340,146.962967,149.985184,145.889435,33777
2017-11-15,146.992599,149.985184,145.348145,147.540741,143.511749,36973
2017-11-16,146.088882,148.296295,145.807404,147.037033,143.021820,35950
2017-11-17,149.037033,149.037033,146.696289,148.192596,144.145813,30341
2017-11-20,147.555557,148.874069,146.666672,147.940735,143.900833,32383
2017-11-21,146.666672,151.703705,145.481476,146.859253,142.848862,403596
2017-11-22,147.259262,149.629623,144.177780,146.488892,142.488617,215402
2017-11-23,145.466660,148.148148,143.881485,147.540741,143.511749,46848
2017-11-24,146.370377,148.874069,146.370377,148.296295,144.246658,493377
2017-11-27,146.385178,161.392593,146.385178,152.192596,148.036560,662796
2017-11-28,153.185181,153.748154,148.740738,150.044449,145.947098,142371
2017-11-29,155.555557,159.703705,148.177780,149.540741,145.457123,557293
2017-11-30,150.281479,153.466660,148.503708,150.592590,146.480240,128098
2017-12-01,151.348145,152.562958,147.851852,148.414810,144.361938,31509
2017-12-04,153.185181,153.481476,149.362961,151.629623,147.488953,97750
2017-12-05,151.407410,152.592590,148.903702,152.133331,147.978912,53665
2017-12-06,151.140747,153.629623,149.674072,151.362961,147.229599,46456
2017-12-07,151.422226,152.740738,149.155548,149.733337,145.644470,37543
2017-12-08,151.688889,152.281479,149.229630,150.207413,146.105606,114618
2017-12-11,154.029633,154.962967,151.111115,152.325928,148.166260,103649
2017-12-12,152.888885,153.762955,150.222229,150.577774,146.465866,46666
