Date,Open,High,Low,Close,Adj Close,Volume
14-01-2013,467.774994,474.25,465.524994,467.5,433.436066,1252832
15-01-2013,471.200012,473.125,463.700012,464.649994,430.793671,2584822
16-01-2013,465.049988,465.5,449,450.350006,417.535675,2349322
17-01-2013,450.125,454.5,446,450.475006,417.65155,2400242
18-01-2013,452.125,452.5,433.325012,443,410.721222,5929114
21-01-2013,443.049988,445.049988,435.600006,441.049988,408.9133,1726676
22-01-2013,440,447.875,440,441.825012,409.631836,1464620
23-01-2013,442.024994,447.149994,437.725006,440.975006,408.843781,1853356
24-01-2013,440.924988,442.450012,425.5,438.649994,406.688171,2272096
25-01-2013,440,452.200012,433.75,450.75,417.906494,2626786
28-01-2013,451.524994,459.399994,449.5,452.450012,419.482666,2654740
29-01-2013,452.5,455,447.5,449.299988,416.562164,3007664
30-01-2013,451.125,451.924988,443,447.25,414.66153,1418660
31-01-2013,447,450.024994,442.575012,444.625,412.227814,2278724
01-02-2013,443.524994,449.799988,440.600006,443.049988,410.767578,1398676
04-02-2013,444.125,445,439.5,441.950012,409.747742,1911016
05-02-2013,438.174988,445.950012,437.649994,443.549988,411.23111,1398634
06-02-2013,444.625,446.75,439.674988,442.575012,410.327179,2203620
07-02-2013,441.125,449.5,441.125,448.299988,415.63501,1770238
08-02-2013,450,453.25,438.225006,442.299988,410.072205,6374558
11-02-2013,445,445.975006,438.524994,441.25,409.098694,2140968
12-02-2013,440.625,443.524994,438.75,442.25,410.025848,1191346
13-02-2013,442.950012,450.950012,441.625,448.5,415.820465,1802018
14-02-2013,449.450012,452.5,446.274994,450.399994,417.582031,3293954
15-02-2013,448.600006,451.875,443.524994,448.975006,416.260864,3271588
18-02-2013,447.524994,450,445,446.174988,413.664825,1598600
19-02-2013,446,450,446,449.600006,416.840302,1315964
20-02-2013,452.524994,455.424988,447.899994,449.25,416.515778,3005672
21-02-2013,447,449,441.549988,442.850006,410.582092,3804512
22-02-2013,442.625,449.5,437.25,447.625,415.009216,2926370
25-02-2013,448.5,449.5,443.700012,447.399994,414.800629,2315532
26-02-2013,446.5,446.5,429.625,432.875,401.333954,2102498
27-02-2013,433.5,449.5,425,446.399994,413.873474,3706706
28-02-2013,447.625,451.5,433,436.850006,405.019348,8501418
01-03-2013,436.5,446.125,431.125,443.549988,411.23111,5771830
04-03-2013,441.600006,445,437,442.75,410.48938,5970552
05-03-2013,442.600006,454.549988,440.225006,448.774994,416.075409,3787836
06-03-2013,448.25,449.299988,436.774994,439,407.012634,3576974
07-03-2013,435.5,446.299988,434.649994,442.799988,410.535736,3841368
08-03-2013,447.350006,453.424988,445,452.100006,419.158142,2466284
11-03-2013,452.950012,460.950012,447.575012,456.424988,423.167999,2939170
12-03-2013,457.5,464.975006,456.700012,458.424988,425.022217,3979108
13-03-2013,456.774994,458,453.100006,455.274994,422.101776,1039436
14-03-2013,454.549988,461.424988,446.5,457.149994,423.840149,1994128
15-03-2013,457.774994,466.149994,457.774994,463.875,430.075165,4064768
18-03-2013,459.950012,463.299988,454.5,456.774994,423.492523,1594380
19-03-2013,460,460,437.200012,439.174988,407.174866,3577832
20-03-2013,438.600006,441.625,431.125,436.700012,404.88031,2192042
21-03-2013,437.5,448.200012,428.649994,440.325012,408.24115,3100226
22-03-2013,445.5,447.375,433.075012,436.674988,404.857025,1691910
25-03-2013,438.75,440,430.25,432.225006,400.731293,1724612
26-03-2013,430.125,436.5,426.774994,431.625,400.175049,2226562
28-03-2013,433.125,434.950012,420.049988,430.649994,399.271088,3656070
01-04-2013,431.5,433.399994,423.799988,428.549988,397.324066,1135020
02-04-2013,431,432.700012,425,431,399.595581,1362702
03-04-2013,430.5,431.125,420.625,421.950012,391.205048,2095266
04-04-2013,419.549988,428.5,419,424.174988,393.267853,2364276
05-04-2013,422.649994,427.024994,415.75,418.950012,388.423584,2327420
08-04-2013,421,424.600006,417.625,419.975006,389.373932,795854
09-04-2013,422,425.924988,417.5,419.649994,389.072601,1563698
10-04-2013,421,421.5,413.149994,418.5,388.006317,931878
11-04-2013,416.649994,418.5,410.125,416.049988,385.734924,1605646
12-04-2013,412.5,420.725006,408.024994,411.674988,381.67868,2589774
15-04-2013,408.799988,411.825012,404.475006,406.475006,376.857605,2840046
16-04-2013,407,424.299988,404.774994,422.424988,391.645355,3578520
17-04-2013,422.5,444.950012,422.5,440.450012,408.357025,5989870
18-04-2013,439.049988,456.725006,435.125,451.950012,419.019043,3677892
22-04-2013,454.600006,457,441.299988,446.125,413.6185,2103264
23-04-2013,449.399994,449.399994,438.950012,442.674988,410.419891,1350424
25-04-2013,445,459.5,440.200012,454.549988,421.429657,3437440
26-04-2013,452.5,452.975006,440.700012,444.875,412.459595,2593644
29-04-2013,447.5,452.875,445.600006,451.100006,418.231018,1918246
30-04-2013,451.174988,465.875,440.5,462.049988,428.383087,2481850
02-05-2013,456.950012,484.399994,456.200012,476.799988,442.05835,4519532
03-05-2013,476.25,486.850006,469.700012,480.5,445.488831,3424494
06-05-2013,477.549988,487.399994,477.549988,483.225006,448.015289,1756394
07-05-2013,480.575012,483.225006,474,479.549988,444.608032,2250700
08-05-2013,481.625,482,470.674988,473.200012,438.720703,2003464
09-05-2013,472.274994,480.649994,469.174988,473.950012,439.416046,1999972
10-05-2013,473.125,488.799988,473.125,485.100006,449.753601,3589228
13-05-2013,482,486,475.100006,478.174988,443.333221,1231670
14-05-2013,477.625,481.274994,473.450012,475.399994,440.760437,1148012
15-05-2013,476.625,496.5,475.200012,491.875,456.034973,2801338
16-05-2013,490,498.5,486.049988,492.700012,456.799896,2046714
17-05-2013,490.049988,497.225006,489.950012,493.649994,457.680634,1305790
20-05-2013,492.299988,513,492,501,464.495087,2904248
21-05-2013,501,501,490.475006,493.875,457.889252,1308286
22-05-2013,496.25,502.475006,491.25,495.049988,458.978607,1368140
23-05-2013,487.75,492.25,475.149994,479.575012,444.631165,1379700
24-05-2013,482.549988,489.975006,476.049988,484.049988,448.78006,1349358
27-05-2013,483.075012,483.25,471.325012,475.950012,441.270325,1247108
28-05-2013,476,488.475006,466.299988,486.424988,450.982056,2517018
29-05-2013,488.25,489.700012,478.049988,480.524994,445.511963,1086242
30-05-2013,477.674988,504.424988,477.674988,502.325012,465.723572,5534838
31-05-2013,502.299988,504.174988,480.100006,483.774994,448.525146,4675066
03-06-2013,479.125,494.5,472.850006,486.899994,451.422455,4781134
04-06-2013,489,498.75,487,493.600006,457.634277,2319644
05-06-2013,492.5,499,488.450012,493.274994,457.332947,1894806
06-06-2013,491,499.5,486.125,495.600006,459.488586,1776942
07-06-2013,495.600006,498.25,480.5,483.174988,447.968872,1397688
10-06-2013,488.049988,492.350006,485.524994,488.174988,452.604553,1841766
11-06-2013,483.549988,484.075012,468.274994,473.450012,438.952515,1872440
12-06-2013,473.5,481.799988,462.875,473.649994,439.137909,1734204
13-06-2013,475.5,475.5,456.600006,461.924988,428.267242,1600804
14-06-2013,466.5,477.450012,463.200012,474.5,439.925995,1997326
17-06-2013,482.5,500.375,479.5,494.674988,458.630951,3254262
18-06-2013,496.5,499.875,490.075012,491.875,456.034973,2068668
19-06-2013,490.799988,493.424988,486,489.950012,454.250305,1065006
20-06-2013,483,483,467.875,471.450012,437.098236,2822484
21-06-2013,468.75,477.25,461.600006,469.825012,435.591644,2351226
24-06-2013,468.299988,471,457.600006,463.475006,429.704346,1498646
25-06-2013,465,480,462.549988,478.399994,443.541809,1594854
26-06-2013,476.125,479.5,452,455.575012,422.379944,3998270
27-06-2013,461.5,475.174988,461.125,466.825012,432.810242,4182584
28-06-2013,469.825012,487.975006,469.825012,485.299988,449.939026,3284804
01-07-2013,482.5,494.950012,475.200012,493.375,457.425659,2396738
02-07-2013,490,497.149994,485.049988,489.450012,453.786713,1639610
03-07-2013,484.5,492.975006,481.350006,490.024994,454.319794,1814958
04-07-2013,492.450012,494.350006,486.549988,491.024994,455.246857,1513212
05-07-2013,493.100006,494.649994,482.600006,485.825012,450.425751,2038138
08-07-2013,480.825012,481.850006,470.049988,473.850006,439.323395,1470242
09-07-2013,475.549988,479.924988,467.125,469.049988,434.873047,2237702
10-07-2013,470.049988,474,453.5,456.274994,423.028931,2389012
11-07-2013,462.5,464.975006,457.524994,458.899994,425.462677,3315822
12-07-2013,460.625,462.5,447.5,453.625,420.572021,3761184
15-07-2013,453.450012,465.950012,453,464.100006,430.283783,2018096
16-07-2013,454.549988,462,453.25,456.75,423.46933,2356220
17-07-2013,462.049988,467.325012,438.299988,446.575012,414.035736,3625068
18-07-2013,444.5,445.25,431.200012,437.375,405.733215,4034936
19-07-2013,437.825012,449.5,434.5,439.625,407.820435,3244576
22-07-2013,437.5,452.5,437.5,451.350006,418.697174,1196498
23-07-2013,452.549988,462.950012,449.475006,460.649994,427.324341,2109578
24-07-2013,458.5,459.475006,441.524994,446.875,414.545959,1781426
25-07-2013,442.5,453.649994,437.700012,439.975006,408.145142,2267884
26-07-2013,440.625,448.899994,440.625,447.424988,415.056122,1741962
29-07-2013,443.049988,452.225006,443.049988,448.875,416.401245,1603764
30-07-2013,448,452.475006,445.5,448.424988,415.983795,2590040
31-07-2013,444,458.125,444,455.700012,422.732483,2787640
01-08-2013,456.049988,461.575012,433.524994,435.75,404.225739,2654138
02-08-2013,438.5,439,424.975006,427.375,396.456665,3615722
05-08-2013,428.049988,439.950012,428,432.299988,401.025391,1792026
06-08-2013,428.325012,433.975006,424.274994,427.075012,396.178406,1929898
07-08-2013,428,429,418.549988,421.299988,390.821167,3016134
08-08-2013,425,435.424988,423.100006,431.850006,400.60791,1771846
12-08-2013,433.75,437.5,427,430.625,399.471527,1631690
13-08-2013,435.100006,449.200012,433.125,436.875,405.269348,7312106
14-08-2013,437.5,442.5,432.049988,436.725006,405.130219,5129438
16-08-2013,436.5,436.5,414.475006,420.049988,389.66156,7310122
19-08-2013,422.5,422.5,393.125,405.125,375.816315,5474550
20-08-2013,399,402,388.799988,395.75,367.119568,2451758
21-08-2013,404,407.799988,387.5,391.975006,363.617676,4046642
22-08-2013,387.600006,400.700012,374.774994,396.600006,367.908081,5914786
23-08-2013,395.5,409.850006,392.774994,406.899994,377.462921,2387096
26-08-2013,410,410.875,398.75,403.950012,374.726318,2182110
27-08-2013,400,402.25,392,394.700012,366.145538,4255842
28-08-2013,390,392.774994,370.075012,387.950012,359.88385,3903860
29-08-2013,387,402.475006,383.325012,397.125,368.395081,3233194
30-08-2013,399.475006,400.799988,384.125,391.625,363.292999,4061386
02-09-2013,388,391.549988,377.75,383.024994,355.315155,3730944
03-09-2013,384,387.399994,380,384.024994,356.242798,2920674
04-09-2013,384.475006,394.450012,380.450012,390.174988,361.947906,2228394
05-09-2013,396,399.125,386.799988,388.524994,360.417236,3914814
06-09-2013,390,392.524994,373.600006,384.725006,356.89212,4822424
10-09-2013,389.399994,408.399994,383.274994,406.475006,377.068695,3849196
11-09-2013,408.5,417.5,402.549988,413.674988,383.747803,2612550
12-09-2013,417.950012,417.950012,398.899994,406.424988,377.022247,2683098
13-09-2013,407.450012,417.5,405.700012,415.149994,385.116089,2459686
16-09-2013,420,431.649994,414.75,418.5,388.223694,4538326
17-09-2013,417,425.299988,413.350006,422.200012,391.656036,1497692
18-09-2013,424.899994,424.899994,414.100006,420.899994,390.450104,2230732
19-09-2013,431,446,430.075012,433.774994,402.393677,4488298
20-09-2013,434,442.5,416.274994,437.100006,405.478088,3041998
23-09-2013,434.399994,435,425.725006,430.450012,399.309204,1742988
24-09-2013,428.5,441,425.700012,435.75,404.225739,2064670
25-09-2013,437.5,439,416.524994,425.049988,394.299805,2691988
26-09-2013,423.5,432.399994,422.5,426.049988,395.227509,2564332
27-09-2013,429,429,419.5,422,391.47049,1711676
30-09-2013,420.5,422.5,407.5,413.725006,383.794159,2953590
01-10-2013,417.25,423.25,410.674988,415.899994,385.811798,2866908
03-10-2013,416.625,430.5,416.625,425.899994,395.088348,3033472
04-10-2013,425.899994,435.700012,425.5,429.399994,398.335144,3064158
07-10-2013,432.25,435,423.600006,432.5,401.210846,1558494
08-10-2013,432.5,437.149994,429,431.575012,400.352814,1336004
09-10-2013,428.5,429.850006,421.5,425.5,394.717285,2380630
10-10-2013,425.600006,434.5,425.600006,433.600006,402.231293,1778282
11-10-2013,437.5,443.75,432.774994,436.25,404.689636,2764482
14-10-2013,436.5,441.225006,431,432.625,401.326904,1649438
15-10-2013,433.5,440.625,429.625,433.799988,402.416779,2408832
17-10-2013,435.850006,438.399994,430.5,432.625,401.326904,2141818
18-10-2013,434.299988,444,434.299988,441.350006,409.420654,2849200
21-10-2013,440,447.5,436.024994,443.850006,411.739746,2234406
22-10-2013,446.875,447.450012,437,437.850006,406.173828,1744880
23-10-2013,438.350006,442.375,430.100006,432.924988,401.605133,1287454
24-10-2013,433.100006,446.899994,431.674988,444.674988,412.505035,2461684
25-10-2013,441.125,442.149994,432.5,433.875,402.48642,2221828
28-10-2013,435.799988,441.825012,428.075012,434.450012,403.019836,2174064
29-10-2013,437,451.5,430.549988,450.350006,417.769562,2556270
30-10-2013,452.399994,453.899994,439.350006,447.924988,415.519928,2564122
31-10-2013,447.5,448.475006,437.850006,443.924988,411.809357,2812436
01-11-2013,442.600006,464,439.825012,462.649994,429.179626,5918258
05-11-2013,457.5,461.375,451,453.325012,420.529297,2052830
06-11-2013,454.024994,455.850006,447.5,449.700012,417.166534,1222656
07-11-2013,449,458.350006,447.024994,449,416.517181,1966708
08-11-2013,448.5,449,436.325012,439.299988,407.518921,960318
11-11-2013,439,443.975006,420,434.975006,403.506836,1449756
12-11-2013,437.850006,442.100006,432.075012,439.950012,408.121887,2766468
13-11-2013,438,450,437.5,447.674988,415.288055,4221190
14-11-2013,455,464.475006,453.25,462.575012,429.110138,3641892
18-11-2013,465,474,457.5,472.399994,438.224304,2592024
19-11-2013,472.5,475.975006,469,473.75,439.476624,1896218
20-11-2013,472.5,479.325012,467.524994,470.975006,436.902466,3537004
21-11-2013,470.5,473.899994,465.5,467.225006,433.423676,2057192
22-11-2013,469,473.375,464.549988,468.274994,434.397736,1598272
25-11-2013,474.5,474.5,466.600006,471.575012,437.459015,1601784
26-11-2013,471.549988,476.5,469.049988,472.600006,438.409851,1473916
27-11-2013,472.5,474,468,470.75,436.693695,2109830
28-11-2013,473.5,482.350006,473,479.424988,444.741058,2044766
29-11-2013,481,482.549988,471.075012,472.625,438.433075,1311512
02-12-2013,469.5,481.725006,466.25,480.100006,445.367279,2026714
03-12-2013,475.125,479.875,471.549988,474.625,440.28833,1262496
04-12-2013,473.100006,476.850006,470,471.899994,437.760468,1181472
05-12-2013,479.950012,479.950012,469.375,472.174988,438.015625,1390184
06-12-2013,471.100006,478.725006,471.100006,472.649994,438.456238,1105716
09-12-2013,482.5,488.850006,476.725006,483.5,448.521332,2411550
10-12-2013,483.575012,485.850006,473.950012,476.5,442.02774,1749224
11-12-2013,474,479.450012,470.799988,474.950012,440.589844,1094546
12-12-2013,472.5,476.024994,470,470.899994,436.832825,2130544
13-12-2013,470.950012,477.149994,465.524994,475.274994,440.891388,1485332
16-12-2013,476,476,461.5,463.299988,429.782654,1041084
17-12-2013,463.5,470,463.299988,465.875,432.171356,865728
18-12-2013,465.850006,476.225006,463.450012,474.075012,439.778198,986716
19-12-2013,475.5,477.850006,463.200012,469.450012,435.487762,2101856
20-12-2013,468.5,486,464.75,484.899994,449.820038,2114490
23-12-2013,486,489.549988,480.424988,482.725006,447.802429,1096064
24-12-2013,482.5,487.5,480.325012,481.75,446.897888,554490
26-12-2013,482.024994,484.899994,477.875,480.424988,445.668732,1641748
27-12-2013,480,485.950012,475.549988,483.575012,448.590851,1541872
30-12-2013,484.049988,486.299988,471.149994,474.200012,439.894135,1777974
31-12-2013,477.5,479,469.75,472.100006,437.946045,854370
01-01-2014,474,476.5,471.25,474,439.708527,623518
02-01-2014,472,479.5,465,468.049988,434.188965,1007552
03-01-2014,464,467,448.75,450.125,417.56076,2091942
06-01-2014,451.850006,452.450012,443.700012,447.700012,415.311249,1276106
07-01-2014,448,454.024994,445.049988,451.549988,418.882751,1798394
08-01-2014,454,457.450012,449.524994,454.299988,421.433777,1176368
09-01-2014,455,458.725006,445,447.174988,414.824188,918880
10-01-2014,447,448,432.399994,437.274994,405.640411,1793254
13-01-2014,436.5,445.524994,436.5,444.125,411.994904,1015350
14-01-2014,441.5,450.424988,441.325012,445.524994,413.29361,1343398
15-01-2014,445.75,453.5,443.475006,452.450012,419.717621,1649988
16-01-2014,452.75,453.049988,444.174988,446.325012,414.035706,1652120
17-01-2014,445.5,452.700012,445.5,449.774994,417.236145,1833502
20-01-2014,445.5,456.625,445.5,453.375,420.575684,1016848
21-01-2014,453,460.875,449,451.799988,419.114563,1039276
22-01-2014,449.075012,459,449.075012,458.225006,425.074829,1911630
23-01-2014,458.225006,458.5,443.350006,445.049988,412.852966,2094830
24-01-2014,441.25,446.25,437,442.399994,410.394684,3982058
27-01-2014,430.600006,437.5,429.125,433.424988,402.068939,2608894
28-01-2014,432.5,440,431.524994,437.549988,405.895508,2258654
29-01-2014,439.475006,443.274994,429.5,430.975006,399.796204,1569436
30-01-2014,429.5,439,424.975006,433.950012,402.555969,1549420
31-01-2014,437,449.299988,434.524994,445.100006,412.899353,1884416
03-02-2014,441.100006,445.799988,433.5,442.424988,410.417847,1980024
04-02-2014,437.5,438,423.299988,426.875,395.992798,3645936
05-02-2014,428.5,440.5,428,439.174988,407.402985,1835988
06-02-2014,437.75,449.850006,433.450012,448.475006,416.030182,2221996
07-02-2014,451.274994,451.5,443.225006,447.774994,415.380859,1443216
10-02-2014,447.625,451.25,443.5,447.100006,414.754669,1580562
11-02-2014,449.049988,451.149994,443.5,448.524994,416.076538,1393540
12-02-2014,448.850006,450.424988,444.975006,447.75,415.357605,876740
13-02-2014,447.5,455.5,447.5,453.325012,420.529297,1609454
14-02-2014,453.5,456.850006,443.325012,452.200012,419.485748,2537296
17-02-2014,452.475006,467.850006,448.649994,464.049988,430.478424,2243006
18-02-2014,467.5,469.950012,462.25,467.575012,433.748444,2043648
19-02-2014,468,473.649994,467.975006,471.600006,437.482208,1783782
20-02-2014,468.075012,470.799988,463.549988,464.975006,431.336487,1651326
21-02-2014,465.149994,469.5,461.424988,465,431.35968,934626
24-02-2014,465,473,464.024994,472.049988,437.899628,782596
25-02-2014,472.950012,474.649994,467.774994,471.950012,437.806854,1910380
26-02-2014,471.5,485,468.225006,482.350006,447.454468,1708188
28-02-2014,482.5,489.450012,474.5,487.25,451.999969,1907672
03-03-2014,486.350006,488.975006,475,476.125,441.67984,1068942
04-03-2014,475.049988,482.674988,472.299988,477.899994,443.326416,1150848
05-03-2014,478.75,479.375,470.100006,474.274994,439.963654,1219512
06-03-2014,475.149994,480.5,474.274994,477.674988,443.117706,1917512
07-03-2014,480,495.975006,475.774994,491.774994,456.197601,2003428
10-03-2014,489.649994,510.5,487.5,507.924988,471.179321,2469256
11-03-2014,506,510.924988,492.049988,497.25,461.27655,1534812
12-03-2014,494.700012,499,491.649994,495.625,459.769104,3267066
13-03-2014,500.950012,512.5,497.174988,508.024994,471.272064,2430098
14-03-2014,506.450012,517.75,498,513.5,476.350952,2474884
18-03-2014,514.224976,527.450012,502.524994,504.799988,468.280365,2542738
19-03-2014,505.5,510.950012,489,490.225006,454.759796,4050158
20-03-2014,491.450012,496,486.125,489.149994,453.762512,1507352
21-03-2014,492.5,495,482.75,485.225006,450.121552,2147898
22-03-2014,492.5,495,482.75,485.225006,450.121552,2147898
24-03-2014,490,497.5,488.225006,493.899994,458.168915,2183452
25-03-2014,493.5,497.5,485.5,486.700012,451.489807,1514294
26-03-2014,490,491.649994,476.024994,479.475006,444.787506,2427292
27-03-2014,480,487.5,479.325012,482.424988,447.524078,4435008
28-03-2014,484.5,486.5,477.75,484.125,449.101105,3124794
31-03-2014,486.149994,492.5,483,490.350006,454.875732,3331040
01-04-2014,492.5,501.674988,490.350006,500.075012,463.897156,2151116
02-04-2014,503.25,504.5,496,501,464.755249,2211080
03-04-2014,502.350006,505.5,494.774994,503.600006,467.167145,1286358
04-04-2014,503,503,495.575012,499.5,463.36377,1357998
07-04-2014,500,509.174988,500,507.049988,470.367615,1798996
09-04-2014,509,512.5,505.774994,511.575012,474.565216,1960936
10-04-2014,509.5,513.799988,498.100006,510.575012,473.637543,1858602
11-04-2014,506.049988,509.5,500,502.75,466.378693,1221984
15-04-2014,498.25,502.850006,487.799988,492.350006,456.731049,1704660
16-04-2014,492.5,496.649994,482.524994,488.274994,452.950836,2324426
17-04-2014,490,500,489.125,498.475006,462.412903,1343906
21-04-2014,500,519.950012,495.700012,516.575012,479.203491,3012408
22-04-2014,517.5,523,510.5,513.200012,476.072632,1463862
23-04-2014,513.325012,521,511.875,519.575012,481.98645,2422384
24-04-2014,519.575012,519.575012,519.575012,519.575012,481.98645,0
25-04-2014,519,540.450012,516.025024,535.349976,496.620209,2642998
28-04-2014,532.5,537,528.450012,533.5,494.904114,1827654
29-04-2014,533.5,541.5,530.799988,534,495.367889,1710806
30-04-2014,535,545.974976,531.049988,537.099976,498.243622,2710352
02-05-2014,529.5,530.825012,522.549988,528.924988,490.660034,1596842
05-05-2014,525,536.224976,525,529.799988,491.471741,1234584
06-05-2014,531.25,534.5,528.150024,532.75,494.208282,656016
07-05-2014,533,536.5,530,530.974976,492.561646,822242
08-05-2014,532.5,536.825012,528.549988,532.075012,493.582214,979170
09-05-2014,535,555,530.525024,551.275024,511.393158,1716590
12-05-2014,550.5,569.875,550,564.875,524.009216,1622008
13-05-2014,570.5,588.650024,553.099976,561.450012,520.832092,1580544
14-05-2014,552.5,555.825012,536.875,542.724976,503.461639,20408324
15-05-2014,540,556.700012,539.75,552.275024,512.32074,2112808
16-05-2014,560,591.950012,551.200012,557.349976,517.028687,3352052
19-05-2014,569.950012,569.950012,538.400024,549.799988,510.02475,2191014
20-05-2014,550.5,576.125,538.150024,568.224976,527.116821,2059554
21-05-2014,563.5,581.650024,561.049988,575.150024,533.540894,1792354
22-05-2014,577.349976,586,562.775024,568.799988,527.650269,1662910
23-05-2014,566.5,582.950012,566.5,579.650024,537.715393,1993708
26-05-2014,586.950012,626.875,585,614.575012,570.113708,4540298
27-05-2014,620.075012,620.075012,586.875,599,555.665649,1625424
28-05-2014,600,603.5,578.049988,580.799988,538.782104,2355502
29-05-2014,582.5,592,582.174988,588.474976,545.901917,2397058
30-05-2014,594.5,639.349976,575,617.75,573.05896,8431084
02-06-2014,617.5,634.75,599,619.625,574.79834,2156308
03-06-2014,620.25,621,609.25,615.375,570.855835,2081200
04-06-2014,615.549988,624,601.5,609.924988,565.800049,1699872
05-06-2014,607.5,608.700012,596.125,601.349976,557.845459,2174850
06-06-2014,603.5,619.900024,597.625,616.400024,571.806702,2537836
09-06-2014,620,620,603.125,612,567.724976,1975974
10-06-2014,614.5,619.950012,602.25,616.575012,571.969055,1705904
11-06-2014,615,619.5,606,613.549988,569.162903,1477054
12-06-2014,608.700012,616.200012,602.650024,614.5,570.044189,1023538
13-06-2014,616,627.5,605.674988,614.424988,569.974548,2271998
16-06-2014,611.650024,614.349976,595,599,555.665649,1937424
17-06-2014,597.349976,597.349976,584.099976,590.474976,547.757141,2469364
18-06-2014,594.5,595.924988,575.5,580.150024,538.179199,1851454
19-06-2014,583,592.474976,579.575012,588.049988,545.507568,1036362
20-06-2014,588.075012,588.875,569,571.974976,530.595581,1483562
23-06-2014,574.75,584.450012,572,580.599976,538.59668,1845248
24-06-2014,580.25,591.5,580,583.525024,541.309998,1069250
25-06-2014,583.25,597.825012,579,589.724976,547.06134,1138482
26-06-2014,597.5,597.5,583.825012,587.950012,545.414917,2526204
27-06-2014,588,588.099976,574.974976,576.75,535.025024,2033818
30-06-2014,575.799988,581.5,571.974976,573.599976,532.102966,2625272
01-07-2014,575,598.950012,575,597.150024,553.949402,1944486
02-07-2014,599,614.174988,592.049988,609.875,565.753784,2012020
03-07-2014,609.825012,623.5,609.5,617.775024,573.082275,1783056
04-07-2014,617.5,617.5,604.75,615.025024,570.531189,1067960
07-07-2014,619.950012,623.400024,612.5,619.775024,574.9375,1388010
08-07-2014,625.5,626.075012,603.5,607.25,563.318604,1443260
09-07-2014,607.5,607.5,576,589.275024,546.644104,2461348
10-07-2014,585.549988,600.75,576,582.775024,540.614258,2633406
11-07-2014,582.200012,586.5,564.724976,582.174988,540.057739,2129542
14-07-2014,581.575012,589.424988,578.150024,583.474976,541.26355,1823582
15-07-2014,586.5,602.349976,586.5,600.150024,556.732361,1600810
16-07-2014,602,612.799988,599,611.025024,566.820618,2541006
17-07-2014,591.5,597.950012,583.299988,591.724976,549.141418,5309172
18-07-2014,589.400024,596.900024,586,591.825012,549.234253,2962372
21-07-2014,594,598.450012,591.5,594.325012,551.554382,1454796
22-07-2014,594.325012,597,586,589.75,547.308594,1169902
23-07-2014,592.5,600.825012,589.099976,597.375,554.384766,2492700
24-07-2014,597.150024,603.799988,593.650024,601.099976,557.841736,1916146
25-07-2014,601,611,601,605.299988,561.739441,1636728
28-07-2014,606,612.5,595.625,602.924988,559.535522,1336960
30-07-2014,604.349976,612.5,601.599976,610.849976,566.890076,3184402
31-07-2014,611,611.450012,594.25,600.825012,557.586609,6176218
01-08-2014,592.650024,595.900024,581,587.075012,544.826111,2752838
04-08-2014,583.5,599,583.5,592.75,550.092712,3269214
05-08-2014,593.474976,616.075012,593.474976,615.049988,570.787781,3053002
06-08-2014,619.849976,624.825012,615,620.575012,575.915222,2703720
07-08-2014,619.950012,629.5,612.875,624.700012,579.743408,1180246
08-08-2014,615,623.200012,600.875,614.674988,570.43988,2483456
11-08-2014,620,661.900024,618.599976,654.299988,607.213257,4557070
12-08-2014,657.5,660.575012,645.650024,655.049988,607.909241,2807746
13-08-2014,649.125,662.5,648.950012,658.125,610.762939,2570182
14-08-2014,658.125,667.5,655.825012,660.924988,613.361511,1765326
18-08-2014,659,665.75,655.025024,663.025024,615.310364,3994764
19-08-2014,662.974976,690,658.75,687.049988,637.606384,2722190
20-08-2014,687.049988,690.900024,677.299988,678.650024,629.810913,1052734
21-08-2014,676.5,690.5,676.5,688.150024,638.627258,1613706
22-08-2014,689.950012,699,681.799988,695.924988,645.842712,1576730
25-08-2014,695.299988,716.849976,690.174988,705.349976,654.589417,1164162
26-08-2014,699,703,693.5,699.799988,649.438843,1209158
27-08-2014,697,707.5,695.325012,697.950012,647.721985,1059010
28-08-2014,697.224976,707,693.025024,703.599976,652.965332,3022632
01-09-2014,705.025024,709.325012,696.5,701.674988,651.178955,2157758
02-09-2014,698.5,709.849976,695.125,697.799988,647.582642,2369658
03-09-2014,697.799988,711.200012,693,705.775024,654.983887,2333062
04-09-2014,705.849976,710.875,699.174988,705.375,654.61261,1586892
05-09-2014,703.150024,709.299988,698.125,704.099976,653.429321,892526
08-09-2014,709.5,709.950012,693.25,697.474976,647.281006,2521044
09-09-2014,697.474976,705.974976,697.474976,702,651.48053,946316
10-09-2014,699.549988,699.549988,689.049988,692.450012,642.617859,1069184
11-09-2014,690.5,693.474976,676.625,687.049988,637.606384,2634266
12-09-2014,685.575012,696.299988,683.25,694.625,644.63623,1956754
15-09-2014,688.5,691.549988,682.325012,684.974976,635.680603,887168
16-09-2014,685.025024,689.325012,680.299988,686.174988,636.794434,2003856
17-09-2014,689.900024,700,686.099976,690.049988,640.390442,2595312
18-09-2014,685.5,697.5,684,695.75,645.680237,1932500
19-09-2014,698,701,682.625,686.775024,637.351257,2373404
22-09-2014,686,688,676,686.174988,636.794434,1692988
23-09-2014,684,684,667.75,673.799988,625.309937,2545074
24-09-2014,673,683.349976,671.474976,678.625,629.78772,1109336
25-09-2014,680.5,684.75,664.200012,676.5,627.815491,3655990
26-09-2014,671.825012,699.974976,671.825012,696.724976,646.585083,1792468
